Parent SKU,Child SKU,Title,Price,Description,Weight Value,Weight Unit,Length,Width,Height,Unit,Images [ ],Attribute 1 Name,Attribute 1 Value,Attribute 2 Name,Attribute 2 Value,Attribute 3 Name,Attribute 3 Value,Attribute 4 Name,Attribute 4 Value,Attribute 5 Name,Attribute 5 Value,Attribute 6 Name,Attribute 6 Value,Attribute 7 Name,Attribute 7 Value
11040005,1104000500103030000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103030000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103030000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103060000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103060000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103060000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103070000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103070000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103070000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103090000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103090000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103090000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103120000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103120000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103120000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103150000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103150000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103150000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103160000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103160000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103160000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103170000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103170000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103170000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103200000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103200000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103200000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103220000000029001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Silver
11040005,1104000500103220000000029002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Rose
11040005,1104000500103220000000029003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"14""",Color,Gold
11040005,1104000500103020000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103020000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103020000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103030000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103030000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103030000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103060000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103060000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103060000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103070000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103070000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103070000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103090000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103090000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103090000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103120000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103120000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103120000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103150000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103150000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103150000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103160000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103160000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103160000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103170000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103170000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103170000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103200000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103200000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103200000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103220000000033001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Silver
11040005,1104000500103220000000033002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Rose
11040005,1104000500103220000000033003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"16""",Color,Gold
11040005,1104000500103020000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103020000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103020000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103030000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103030000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103030000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103060000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103060000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103060000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103070000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103070000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103070000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Figaro Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103090000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103090000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103090000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,60 Ataç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103120000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103120000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103120000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Singapur Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103150000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103150000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103150000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2 mm Küp Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103160000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103160000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103160000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 İstasyon Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103170000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103170000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103170000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Doç Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103200000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103200000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103200000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,50 Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103220000000037001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Silver
11040005,1104000500103220000000037002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Rose
11040005,1104000500103220000000037003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Toplu Gurmet,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"18""",Color,Gold
11040005,1104000500103020000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103020000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103020000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,30 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103030000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
11040005,1104000500103030000000041002,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Rose
11040005,1104000500103030000000041003,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,40 Forse Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Gold
11040005,1104000500103060000000041001,İsim Kolye (3 İsim),14,,,,,,,,,Materyal,Gümüş,İsim Sayısı,3,Zincir Tipi,2.5 mm Top Zincir,Taş Tipi,Taş Yok / Hazır Ürün,Taş Adedi,Taş Yok,Size,"20""",Color,Silver
